route_date_key,date,year,month,quarter,day_of_week,region,bu,area,route_id,primary_waste_stream,primary_customer_segment,num_drivers,num_trucks,total_stops,completed_stops,missed_stops,total_distance_km,total_fuel_used_litres,total_labour_hours,total_yards,total_tonnes,avg_revenue_per_stop,total_revenue,disposal_cost,fuel_cost,labour_cost,maintenance_cost,admin_cost,total_cost,net_revenue,gross_profit,gross_margin_pct,scheduled_hours,actual_hours,delay_minutes,on_time_flag,incident_flag,incident_type
RDK-0009327,2022-04-15,2022,4,Q2,Friday,Atlantic,Atlantic BU,Moncton,RTE-0068,General Waste,Industrial,1,1,162,160,2,331.0,174.0,19.8,295.6,50.47,40.05,6408.58,3998.55,266.37,921.93,92.13,317.89,5596.87,2410.03,811.71,12.67,20.95,21.43,29,0,0,None
RDK-0009328,2023-08-28,2023,8,Q3,Monday,Atlantic,Atlantic BU,Fredericton,RTE-0002,General Waste,Retail,1,1,182,182,0,357.8,234.8,25.07,369.7,79.52,51.25,9327.23,7251.4,499.89,1350.06,79.15,671.96,9852.46,2075.83,-525.23,-5.63,24.18,24.18,0,1,0,None
RDK-0009329,2022-08-27,2022,8,Q3,Saturday,Quebec,Quebec BU,Longueuil,RTE-0052,General Waste,Healthcare,1,1,140,139,1,196.8,116.7,15.05,262.6,46.97,73.29,10187.51,4025.11,185.75,676.57,67.76,517.36,5472.55,6162.4,4714.96,46.28,15.19,15.39,12,1,0,None
RDK-0009330,2024-03-23,2024,3,Q1,Saturday,Quebec,Quebec BU,Longueuil,RTE-0032,General Waste,Hospitality,1,1,179,173,6,221.2,103.0,19.84,327.9,54.25,41.32,7147.74,4267.65,185.61,851.96,79.34,149.38,5533.94,2880.09,1613.8,22.58,19.4,19.97,34,0,0,None
RDK-0009331,2022-05-19,2022,5,Q2,Thursday,Ontario,Central Ontario BU,Sudbury,RTE-0022,Cardboard,Retail,2,2,161,160,1,320.9,170.3,23.07,305.4,18.34,60.19,9630.04,365.94,290.3,940.83,39.5,218.8,1855.37,9264.1,7774.67,80.73,23.41,23.48,4,1,0,None
RDK-0009332,2024-07-20,2024,7,Q3,Saturday,Ontario,Central Ontario BU,Sudbury,RTE-0108,Recycling,Hospitality,1,1,152,152,0,226.2,130.6,18.71,325.8,33.05,58.16,8839.65,875.47,209.57,673.06,74.8,357.62,2190.52,7964.18,6649.13,75.22,18.64,18.74,6,1,0,None
RDK-0009333,2022-02-28,2022,2,Q1,Monday,Ontario,Central Ontario BU,Sudbury,RTE-0108,Recycling,Hospitality,2,2,141,140,1,252.1,166.3,21.56,230.5,24.46,62.59,8763.05,697.29,263.77,1075.97,76.57,398.23,2511.83,8065.76,6251.22,71.34,21.6,21.6,0,1,0,None
RDK-0009334,2024-04-09,2024,4,Q2,Tuesday,Prairies,Prairies BU,Winnipeg,RTE-0086,Recycling,Retail,2,2,166,162,4,230.0,120.9,20.79,320.9,33.14,51.49,8341.29,1074.49,208.12,967.5,95.75,258.2,2604.06,7266.8,5737.23,68.78,21.59,22.61,61,0,0,None
RDK-0009335,2022-12-01,2022,12,Q4,Thursday,Ontario,GTA BU,Toronto East,RTE-0066,Organics,Office & Commercial,1,1,119,115,4,154.3,68.0,14.27,197.9,47.64,46.11,5303.07,2802.27,104.18,555.65,55.37,237.53,3755.0,2500.8,1548.07,29.19,14.43,14.43,0,1,0,None
RDK-0009336,2023-11-13,2023,11,Q4,Monday,BC,BC BU,Surrey,RTE-0039,General Waste,Industrial,2,2,157,155,2,348.5,172.1,20.01,298.3,52.03,68.95,10686.8,5458.42,249.39,803.74,132.75,639.45,7283.75,5228.38,3403.05,31.84,21.18,21.48,18,1,0,None
RDK-0009337,2023-07-10,2023,7,Q3,Monday,Quebec,Quebec BU,Longueuil,RTE-0014,General Waste,Industrial,1,1,170,165,5,188.7,101.7,16.92,338.3,59.71,44.95,7416.37,4399.18,185.4,743.44,43.95,336.23,5708.2,3017.19,1708.17,23.03,15.87,15.87,0,1,0,None
RDK-0009338,2022-09-17,2022,9,Q3,Saturday,Prairies,Prairies BU,Saskatoon,RTE-0082,Recycling,Industrial,2,2,136,136,0,279.0,148.5,18.32,245.8,25.52,80.16,10902.4,848.16,280.59,698.63,97.15,391.66,2316.19,10054.24,8586.21,78.76,19.38,19.76,23,0,0,None
RDK-0009339,2024-09-04,2024,9,Q3,Wednesday,Prairies,Prairies BU,Regina,RTE-0074,General Waste,Industrial,1,1,149,148,1,254.9,162.0,19.25,308.4,58.16,67.71,10020.54,5799.54,306.57,951.64,85.67,325.68,7469.1,4221.0,2551.44,25.46,21.17,21.17,0,1,0,None
RDK-0009340,2024-10-31,2024,10,Q4,Thursday,Atlantic,Atlantic BU,Moncton,RTE-0113,Cardboard,Restaurant & Food Service,2,2,145,144,1,209.5,103.5,19.73,281.1,18.13,83.3,11995.21,328.96,176.48,670.6,56.62,496.89,1729.55,11666.25,10265.66,85.58,19.85,20.1,15,1,0,None
RDK-0009341,2024-01-19,2024,1,Q1,Friday,BC,BC BU,Abbotsford,RTE-0075,General Waste,Retail,1,1,133,131,2,277.9,151.0,17.83,233.8,39.31,39.78,5210.61,3429.88,229.64,899.05,96.02,180.93,4835.52,1780.73,375.09,7.2,18.89,18.89,0,1,0,None
RDK-0009342,2023-07-12,2023,7,Q3,Wednesday,Quebec,Quebec BU,Longueuil,RTE-0046,General Waste,Industrial,1,1,115,115,0,189.1,104.1,14.16,240.5,43.76,102.46,11783.04,3014.65,167.16,716.5,68.93,364.43,4331.67,8768.39,7451.37,63.24,14.79,14.79,0,1,0,None
RDK-0009343,2023-03-02,2023,3,Q1,Thursday,Prairies,Prairies BU,Regina,RTE-0019,Recycling,Retail,1,1,167,166,1,347.1,204.3,20.5,306.9,27.45,47.4,7867.88,1122.06,379.86,1085.02,114.68,313.48,3015.1,6745.82,4852.78,61.68,19.99,20.71,43,0,0,None
RDK-0009344,2022-08-20,2022,8,Q3,Saturday,Quebec,Quebec BU,Longueuil,RTE-0052,General Waste,Healthcare,1,1,133,127,6,230.9,121.0,18.24,235.3,42.14,76.89,9764.4,3025.52,193.47,971.64,33.29,272.94,4496.86,6738.88,5267.54,53.95,19.63,19.63,0,1,0,None
RDK-0009345,2024-07-16,2024,7,Q3,Tuesday,Alberta,Edmonton BU,Edmonton North,RTE-0110,Organics,Healthcare,1,1,100,98,2,202.2,112.2,13.57,217.8,58.21,81.08,7946.21,2332.83,198.08,635.01,44.25,210.33,3420.5,5613.38,4525.71,56.95,13.17,13.17,0,1,0,None
RDK-0009346,2022-02-17,2022,2,Q1,Thursday,Atlantic,Atlantic BU,Moncton,RTE-0089,Organics,Retail,2,2,134,133,1,243.7,104.1,17.24,223.0,55.1,46.21,6145.82,3584.32,196.74,712.84,82.22,226.08,4802.2,2561.5,1343.62,21.86,17.93,18.01,5,1,0,None
RDK-0009347,2023-01-03,2023,1,Q1,Tuesday,Ontario,GTA BU,Markham,RTE-0049,Cardboard,Healthcare,1,1,197,195,2,402.6,198.1,27.02,344.9,21.23,87.77,17115.18,477.09,270.79,746.55,120.21,717.77,2332.41,16638.09,14782.77,86.37,25.35,25.88,32,0,0,None
RDK-0009348,2022-10-15,2022,10,Q4,Saturday,Atlantic,Atlantic BU,Fredericton,RTE-0102,Recycling,Restaurant & Food Service,1,1,156,149,7,183.3,112.8,16.65,273.6,26.19,72.59,10816.3,1038.89,220.31,732.46,66.46,462.61,2520.73,9777.41,8295.57,76.7,18.96,19.43,28,0,0,None
RDK-0009349,2022-08-23,2022,8,Q3,Tuesday,BC,BC BU,Surrey,RTE-0041,General Waste,Restaurant & Food Service,1,1,175,173,2,389.6,293.8,22.73,351.1,60.11,64.21,11108.52,4041.37,495.2,1049.45,78.87,166.23,5831.12,7067.15,5277.4,47.51,22.54,22.54,0,1,0,None
RDK-0009350,2024-03-05,2024,3,Q1,Tuesday,Quebec,Quebec BU,Laval,RTE-0081,General Waste,Office & Commercial,1,1,140,140,0,259.1,97.9,17.94,272.4,47.99,44.59,6242.49,3687.35,172.58,852.76,125.21,193.57,5031.47,2555.14,1211.02,19.4,18.8,19.78,59,0,0,None
RDK-0009351,2023-12-23,2023,12,Q4,Saturday,Alberta,Calgary BU,Calgary SW,RTE-0118,General Waste,Industrial,1,1,164,164,0,347.0,203.1,22.19,285.6,48.58,41.85,6862.94,4701.49,361.03,991.98,86.14,271.89,6412.53,2161.45,450.41,6.56,25.22,26.17,57,0,0,None
RDK-0009352,2023-01-24,2023,1,Q1,Tuesday,Atlantic,Atlantic BU,Halifax,RTE-0024,General Waste,Restaurant & Food Service,1,1,129,129,0,251.0,137.9,17.19,222.3,40.53,60.68,7827.48,3407.01,242.92,777.09,49.27,297.31,4773.6,4420.47,3053.88,39.01,16.8,16.8,0,1,0,None
RDK-0009353,2023-07-24,2023,7,Q3,Monday,Prairies,Prairies BU,Winnipeg,RTE-0083,General Waste,Retail,1,1,138,138,0,215.1,128.7,15.91,278.0,50.23,42.12,5812.21,3430.8,192.83,627.65,85.85,283.83,4620.96,2381.41,1191.25,20.5,16.78,17.01,14,1,0,None
RDK-0009354,2022-09-12,2022,9,Q3,Monday,Atlantic,Atlantic BU,Moncton,RTE-0068,General Waste,Industrial,1,1,159,156,3,244.9,102.3,21.8,291.7,53.84,47.5,7410.41,4109.73,174.03,948.32,93.61,380.64,5706.33,3300.68,1704.08,23.0,21.75,21.75,0,1,0,None
RDK-0009355,2022-12-17,2022,12,Q4,Saturday,Prairies,Prairies BU,Winnipeg,RTE-0029,Recycling,Hospitality,1,1,172,167,5,246.7,118.6,20.35,281.7,25.96,76.81,12826.53,704.77,195.03,764.47,72.27,443.96,2180.5,12121.76,10646.03,83.0,22.6,22.6,0,1,0,None
RDK-0009356,2024-10-24,2024,10,Q4,Thursday,Prairies,Prairies BU,Regina,RTE-0006,Cardboard,Restaurant & Food Service,1,1,130,128,2,252.8,140.5,17.2,263.4,16.31,49.49,6335.0,441.34,220.92,767.93,81.65,237.2,1749.04,5893.66,4585.96,72.39,18.56,18.81,15,1,0,None
RDK-0009357,2024-09-25,2024,9,Q3,Wednesday,BC,BC BU,Vancouver,RTE-0005,General Waste,Hospitality,1,1,175,175,0,267.7,166.0,18.6,371.1,72.43,64.92,11361.17,4950.67,279.8,785.07,64.11,212.33,6291.98,6410.5,5069.19,44.62,17.74,17.74,0,1,0,None
RDK-0009358,2022-05-03,2022,5,Q2,Tuesday,Ontario,GTA BU,Markham,RTE-0112,Recycling,Retail,2,2,102,101,1,250.5,139.5,15.0,194.5,18.25,36.67,3703.29,593.16,240.19,700.43,34.51,144.94,1713.23,3110.13,1990.06,53.74,16.65,16.8,9,1,0,None
RDK-0009359,2024-05-09,2024,5,Q2,Thursday,Quebec,Quebec BU,Montreal,RTE-0043,Recycling,Retail,2,2,147,145,2,323.0,179.0,19.25,296.3,29.79,63.21,9165.31,1160.04,330.06,942.7,85.87,253.46,2772.13,8005.27,6393.18,69.75,19.49,19.89,24,0,0,None
RDK-0009360,2023-11-13,2023,11,Q4,Monday,Quebec,Quebec BU,Longueuil,RTE-0050,General Waste,Industrial,1,1,106,102,4,153.9,72.4,13.03,176.9,34.62,45.03,4592.89,3206.74,98.27,427.41,40.46,249.23,4022.11,1386.15,570.78,12.43,13.36,13.64,17,1,0,None
RDK-0009361,2023-12-14,2023,12,Q4,Thursday,Alberta,Calgary BU,Airdrie,RTE-0069,General Waste,Retail,1,1,182,182,0,341.0,198.7,23.34,318.7,63.54,29.61,5388.65,5351.33,339.98,1297.51,126.91,124.32,7240.05,37.32,-1851.4,-34.36,24.39,24.39,0,1,0,None
RDK-0009362,2024-09-23,2024,9,Q3,Monday,Prairies,Prairies BU,Regina,RTE-0006,Cardboard,Restaurant & Food Service,1,1,104,101,3,154.6,92.1,10.77,202.3,11.58,32.58,3290.4,410.13,147.28,554.93,41.58,184.86,1338.78,2880.27,1951.62,59.31,11.02,11.02,0,1,0,None
RDK-0009363,2022-12-02,2022,12,Q4,Friday,Alberta,Calgary BU,Calgary SE,RTE-0051,Recycling,Retail,1,1,118,115,3,150.9,83.9,14.1,186.5,17.97,54.99,6324.39,498.5,159.69,628.89,44.42,229.54,1561.04,5825.89,4763.35,75.32,14.6,15.3,42,0,0,None
RDK-0009364,2022-06-22,2022,6,Q2,Wednesday,Alberta,Edmonton BU,St. Albert,RTE-0103,Recycling,Retail,1,1,152,152,0,195.8,91.7,16.09,297.1,30.83,48.32,7344.41,1020.36,170.64,776.54,75.08,306.75,2349.37,6324.05,4995.04,68.01,16.45,16.63,11,1,0,None
RDK-0009365,2024-04-13,2024,4,Q2,Saturday,Quebec,Quebec BU,Montreal,RTE-0064,General Waste,Office & Commercial,1,1,195,194,1,333.0,199.8,25.43,383.4,69.55,41.84,8117.21,5000.17,353.28,1021.58,180.36,213.46,6768.85,3117.04,1348.36,16.61,26.61,26.61,0,1,0,None
RDK-0009366,2023-02-07,2023,2,Q1,Tuesday,Alberta,Calgary BU,Calgary SE,RTE-0051,Recycling,Retail,1,1,127,124,3,265.2,177.1,17.3,211.1,21.81,49.18,6098.74,604.06,237.69,569.23,56.97,295.53,1763.48,5494.68,4335.26,71.08,18.73,19.63,54,0,0,None
RDK-0009367,2023-05-25,2023,5,Q2,Thursday,Atlantic,Atlantic BU,Halifax,RTE-0063,Recycling,Retail,1,1,125,125,0,188.2,102.7,13.26,229.1,22.46,53.26,6657.56,723.13,177.06,543.38,78.31,253.19,1775.07,5934.43,4882.49,73.34,14.14,14.14,0,1,0,None
RDK-0009368,2023-08-24,2023,8,Q3,Thursday,BC,BC BU,Burnaby,RTE-0009,General Waste,Retail,1,1,160,160,0,219.3,133.8,17.79,313.0,59.89,80.45,12872.33,4694.82,214.37,714.46,122.07,532.83,6278.55,8177.51,6593.78,51.22,18.57,19.4,50,0,0,None
RDK-0009369,2023-10-25,2023,10,Q4,Wednesday,Ontario,GTA BU,Markham,RTE-0049,Cardboard,Healthcare,1,1,160,156,4,227.2,146.4,20.51,279.3,16.82,87.12,13591.22,227.75,262.75,955.47,74.89,691.39,2212.25,13363.47,11378.97,83.72,19.1,19.23,8,1,0,None
RDK-0009370,2024-07-25,2024,7,Q3,Thursday,BC,BC BU,Vancouver,RTE-0048,General Waste,Retail,1,1,140,136,4,316.7,159.9,17.52,290.0,50.09,62.66,8521.22,2903.13,311.13,751.94,89.11,334.61,4389.92,5618.09,4131.3,48.48,17.26,17.26,0,1,0,None
RDK-0009371,2022-12-08,2022,12,Q4,Thursday,BC,BC BU,Vancouver,RTE-0017,Recycling,Restaurant & Food Service,1,1,155,149,6,260.1,151.8,18.72,257.5,26.27,52.11,7764.21,1074.49,248.04,562.87,95.83,294.33,2275.56,6689.72,5488.65,70.69,18.28,18.63,21,0,0,None
RDK-0009372,2023-01-31,2023,1,Q1,Tuesday,Ontario,Central Ontario BU,Barrie,RTE-0092,Recycling,Restaurant & Food Service,1,1,152,152,0,260.9,141.1,16.92,269.2,29.14,54.39,8267.46,696.9,227.85,501.94,50.37,286.49,1763.55,7570.56,6503.91,78.67,16.69,17.36,40,0,0,None
RDK-0009373,2022-09-30,2022,9,Q3,Friday,Ontario,Central Ontario BU,Kingston,RTE-0057,General Waste,Office & Commercial,2,2,163,159,4,289.1,176.5,17.6,303.0,55.22,32.65,5191.13,4444.88,290.22,773.4,73.53,259.23,5841.26,746.25,-650.13,-12.52,18.77,19.04,16,1,0,None
RDK-0009374,2022-07-04,2022,7,Q3,Monday,Alberta,Calgary BU,Calgary SW,RTE-0067,General Waste,Hospitality,1,1,133,129,4,286.3,164.4,19.86,253.4,47.46,59.82,7716.25,4229.41,298.05,923.47,87.63,271.4,5809.96,3486.84,1906.29,24.7,21.15,21.5,21,0,0,None
RDK-0009375,2022-05-20,2022,5,Q2,Friday,Alberta,Calgary BU,Airdrie,RTE-0069,General Waste,Retail,1,1,166,166,0,324.7,176.4,21.47,312.2,57.03,35.34,5865.68,4598.73,325.1,1085.5,90.03,249.58,6348.94,1266.95,-483.26,-8.24,22.29,22.32,2,1,0,None
RDK-0009376,2022-07-20,2022,7,Q3,Wednesday,Ontario,Central Ontario BU,Sudbury,RTE-0108,Recycling,Hospitality,2,2,142,142,0,232.9,126.0,16.95,285.7,26.32,65.42,9289.31,716.09,170.93,711.1,85.61,422.0,2105.73,8573.22,7183.58,77.33,15.91,16.58,40,0,0,None
RDK-0009377,2023-12-08,2023,12,Q4,Friday,Alberta,Calgary BU,Calgary SE,RTE-0051,Recycling,Retail,1,1,155,155,0,282.7,193.1,21.89,268.3,23.55,63.34,9818.18,913.88,295.15,826.11,123.24,478.11,2636.49,8904.3,7181.69,73.15,22.99,22.99,0,1,0,None
RDK-0009378,2022-05-25,2022,5,Q2,Wednesday,Alberta,Calgary BU,Calgary SW,RTE-0067,General Waste,Hospitality,2,2,137,137,0,144.3,60.5,16.48,259.1,46.75,50.22,6879.85,2640.33,94.65,717.63,53.85,236.78,3743.24,4239.52,3136.61,45.59,16.67,17.75,65,0,0,None
RDK-0009379,2022-05-09,2022,5,Q2,Monday,Alberta,Calgary BU,Calgary SW,RTE-0118,General Waste,Industrial,1,1,134,134,0,284.7,175.1,20.89,245.4,44.51,50.37,6749.94,3436.14,248.34,903.71,86.94,256.78,4931.91,3313.8,1818.03,26.93,21.38,21.98,36,0,0,None
RDK-0009380,2022-06-09,2022,6,Q2,Thursday,Atlantic,Atlantic BU,Moncton,RTE-0089,Organics,Retail,1,1,143,141,2,214.9,131.1,20.82,277.3,68.38,71.01,10012.6,4955.22,198.79,890.56,59.41,332.39,6436.37,5057.38,3576.23,35.72,22.18,22.48,18,1,0,None
RDK-0009381,2022-02-24,2022,2,Q1,Thursday,Atlantic,Atlantic BU,Halifax,RTE-0024,General Waste,Restaurant & Food Service,2,2,160,160,0,281.8,151.3,19.85,270.3,47.72,41.96,6713.2,3815.01,249.67,896.92,97.23,218.6,5277.43,2898.19,1435.77,21.39,21.15,21.15,0,1,0,None
RDK-0009382,2022-04-04,2022,4,Q2,Monday,Alberta,Calgary BU,Calgary SW,RTE-0067,General Waste,Hospitality,1,1,122,121,1,240.6,118.8,15.21,223.7,42.56,50.57,6118.42,3949.0,181.14,759.79,98.24,282.57,5270.74,2169.42,847.68,13.85,14.77,14.77,0,1,0,None
RDK-0009383,2023-11-28,2023,11,Q4,Tuesday,Quebec,Quebec BU,Montreal,RTE-0043,Recycling,Retail,1,1,118,116,2,244.6,106.6,15.11,202.6,20.39,43.97,5100.15,807.63,179.5,717.14,101.86,150.47,1956.6,4292.52,3143.55,61.64,16.54,16.56,1,1,0,None
RDK-0009384,2024-01-29,2024,1,Q1,Monday,Quebec,Quebec BU,Longueuil,RTE-0046,General Waste,Industrial,1,1,114,113,1,206.3,117.5,14.74,201.4,35.69,76.25,8615.91,2814.34,201.81,625.27,55.47,268.03,3964.92,5801.57,4650.99,53.98,14.97,14.97,0,1,0,None
RDK-0009385,2023-09-22,2023,9,Q3,Friday,BC,BC BU,Vancouver,RTE-0048,General Waste,Retail,1,1,159,158,1,273.6,140.0,22.72,313.2,59.63,49.76,7862.06,4232.49,231.42,1051.0,77.66,148.18,5740.75,3629.57,2121.31,26.98,23.49,23.61,7,1,0,None
RDK-0009386,2023-03-20,2023,3,Q1,Monday,Atlantic,Atlantic BU,Moncton,RTE-0061,General Waste,Retail,1,1,160,159,1,384.9,201.3,27.6,288.6,53.92,30.17,4797.35,4646.58,397.88,1037.18,164.71,148.09,6394.44,150.77,-1597.09,-33.29,28.11,28.91,48,0,0,None
RDK-0009387,2024-10-03,2024,10,Q4,Thursday,BC,BC BU,Surrey,RTE-0039,General Waste,Industrial,1,1,126,126,0,179.2,98.0,15.93,249.3,44.93,84.24,10614.03,3359.1,173.54,624.07,58.69,431.84,4647.24,7254.93,5966.79,56.22,15.57,15.65,5,1,0,None
RDK-0009388,2024-09-11,2024,9,Q3,Wednesday,BC,BC BU,Burnaby,RTE-0054,General Waste,Industrial,1,1,113,108,5,137.6,78.3,11.71,218.9,41.03,100.62,10866.54,2539.47,118.95,693.84,50.63,525.51,3928.4,8327.07,6938.14,63.85,12.44,12.86,25,0,0,None
RDK-0009389,2022-12-31,2022,12,Q4,Saturday,Quebec,Quebec BU,Longueuil,RTE-0115,General Waste,Industrial,1,1,189,189,0,358.4,202.5,26.64,312.4,55.5,46.76,8837.21,4426.83,404.33,1099.24,115.67,407.01,6453.08,4410.38,2384.13,26.98,26.17,26.39,13,1,0,None
RDK-0009390,2024-11-18,2024,11,Q4,Monday,Alberta,Calgary BU,Calgary SE,RTE-0091,General Waste,Hospitality,1,1,132,131,1,218.8,151.9,16.65,250.3,45.5,76.0,9956.11,3067.97,223.24,700.3,64.32,280.52,4336.35,6888.14,5619.76,56.45,18.37,18.65,17,1,1,Vehicle Damage
RDK-0009391,2024-05-31,2024,5,Q2,Friday,Ontario,Central Ontario BU,Sudbury,RTE-0022,Cardboard,Retail,1,1,179,178,1,209.6,107.4,16.23,353.7,20.23,59.4,10573.98,511.37,177.05,700.96,68.75,669.72,2127.85,10062.61,8446.13,79.88,17.96,18.06,6,1,0,None
RDK-0009392,2023-03-18,2023,3,Q1,Saturday,BC,BC BU,Abbotsford,RTE-0095,General Waste,Retail,1,1,131,128,3,269.3,192.4,17.24,236.2,39.28,56.89,7281.68,3226.44,283.62,880.05,74.5,283.98,4748.59,4055.24,2533.09,34.79,17.65,18.13,29,0,0,None
RDK-0009393,2023-12-14,2023,12,Q4,Thursday,Atlantic,Atlantic BU,Fredericton,RTE-0025,General Waste,Healthcare,2,2,118,118,0,191.9,113.3,13.27,200.5,39.23,80.47,9495.91,2528.41,231.04,612.83,63.36,524.7,3960.34,6967.5,5535.57,58.29,14.39,15.02,38,0,0,None
RDK-0009394,2024-10-02,2024,10,Q4,Wednesday,Atlantic,Atlantic BU,Halifax,RTE-0024,General Waste,Restaurant & Food Service,1,1,147,142,5,248.1,87.3,15.56,271.1,46.62,55.97,7947.22,2785.11,167.34,807.77,94.3,264.85,4119.37,5162.11,3827.85,48.17,16.15,16.15,0,1,0,None
RDK-0009395,2023-11-17,2023,11,Q4,Friday,Atlantic,Atlantic BU,Halifax,RTE-0111,General Waste,Office & Commercial,1,1,131,129,2,255.6,158.1,14.43,237.6,40.83,51.94,6700.72,3806.73,276.78,523.83,88.19,231.5,4927.03,2893.99,1773.69,26.47,14.83,15.56,44,0,0,None
RDK-0009396,2024-10-22,2024,10,Q4,Tuesday,Alberta,Calgary BU,Calgary SE,RTE-0091,General Waste,Hospitality,1,1,151,150,1,259.0,151.6,18.07,284.3,52.11,65.66,9848.61,4478.58,301.76,716.23,41.46,555.32,6093.35,5370.03,3755.26,38.13,19.72,20.24,31,0,0,None
RDK-0009397,2022-05-05,2022,5,Q2,Thursday,Atlantic,Atlantic BU,Fredericton,RTE-0070,General Waste,Retail,1,1,152,151,1,250.6,120.6,19.67,286.2,48.65,36.06,5445.0,2898.27,228.37,1006.89,74.89,242.6,4451.02,2546.73,993.98,18.25,20.33,20.33,0,1,0,None
RDK-0009398,2022-11-05,2022,11,Q4,Saturday,Ontario,GTA BU,Markham,RTE-0031,General Waste,Industrial,2,2,135,135,0,188.4,104.5,14.92,233.9,41.87,96.2,12987.4,3707.88,184.63,589.68,38.56,424.69,4945.44,9279.52,8041.96,61.92,14.56,15.01,27,0,0,None
RDK-0009399,2024-08-12,2024,8,Q3,Monday,Prairies,Prairies BU,Regina,RTE-0074,General Waste,Industrial,1,1,160,157,3,161.5,59.3,14.87,325.9,61.57,68.3,10722.98,5034.11,107.05,815.02,45.81,454.81,6456.8,5688.87,4266.18,39.79,14.6,14.6,0,1,0,None
RDK-0009400,2022-08-03,2022,8,Q3,Wednesday,Atlantic,Atlantic BU,Fredericton,RTE-0025,General Waste,Healthcare,1,1,127,127,0,233.4,134.5,15.69,248.7,48.22,78.29,9942.69,3656.56,209.19,859.67,79.63,260.26,5065.31,6286.13,4877.38,49.05,15.29,16.16,52,0,0,None
RDK-0009401,2022-09-10,2022,9,Q3,Saturday,Prairies,Prairies BU,Winnipeg,RTE-0096,Recycling,Retail,2,2,137,135,2,274.5,148.9,18.2,260.0,27.02,40.19,5425.61,1048.28,252.25,920.84,64.39,166.57,2452.33,4377.33,2973.28,54.8,19.04,19.87,50,0,0,None
RDK-0009402,2024-06-04,2024,6,Q2,Tuesday,Quebec,Quebec BU,Montreal,RTE-0037,Recycling,Retail,2,2,135,135,0,250.6,133.4,16.38,284.4,27.97,53.38,7206.68,1151.28,201.35,740.01,85.65,358.24,2536.53,6055.4,4670.15,64.8,17.8,17.8,0,1,0,None
RDK-0009403,2024-09-09,2024,9,Q3,Monday,Quebec,Quebec BU,Longueuil,RTE-0052,General Waste,Healthcare,1,1,163,158,5,333.3,156.8,18.9,307.6,56.6,64.47,10185.97,3935.06,290.36,886.57,94.75,463.27,5670.01,6250.91,4515.96,44.34,20.13,20.15,1,1,0,None
RDK-0009404,2024-09-09,2024,9,Q3,Monday,Atlantic,Atlantic BU,Halifax,RTE-0040,General Waste,Retail,1,1,143,143,0,239.3,131.5,17.75,282.8,52.25,62.9,8994.93,3051.19,150.28,671.94,67.73,474.66,4415.8,5943.74,4579.13,50.91,18.62,18.79,10,1,0,None
RDK-0009405,2023-08-09,2023,8,Q3,Wednesday,BC,BC BU,Surrey,RTE-0041,General Waste,Restaurant & Food Service,1,1,139,139,0,224.9,128.0,19.19,271.9,50.94,44.27,6153.93,4063.23,235.5,933.17,75.36,267.8,5575.06,2090.7,578.87,9.41,18.37,18.54,10,1,0,None
RDK-0009406,2022-01-01,2022,1,Q1,Saturday,Ontario,GTA BU,Markham,RTE-0049,Cardboard,Healthcare,2,2,144,143,1,305.9,161.7,22.42,246.0,14.7,74.98,10721.8,390.49,276.09,1045.38,112.39,470.36,2294.71,10331.31,8427.09,78.6,22.1,22.67,34,0,0,None
RDK-0009407,2024-08-19,2024,8,Q3,Monday,Alberta,Calgary BU,Calgary SE,RTE-0091,General Waste,Hospitality,1,1,153,152,1,306.3,171.9,25.71,322.7,59.41,96.1,14606.65,5512.9,292.31,1232.26,83.16,509.16,7629.79,9093.75,6976.86,47.76,26.43,27.03,36,0,0,None
RDK-0009408,2024-07-10,2024,7,Q3,Wednesday,Atlantic,Atlantic BU,Moncton,RTE-0089,Organics,Retail,1,1,138,138,0,242.3,127.0,16.27,283.8,73.46,56.39,7781.84,4675.18,208.01,912.13,81.05,263.01,6139.38,3106.66,1642.46,21.11,17.67,17.67,0,1,0,None
RDK-0009409,2022-06-24,2022,6,Q2,Friday,BC,BC BU,Burnaby,RTE-0009,General Waste,Retail,2,2,162,160,2,346.4,156.3,17.25,306.2,50.27,54.8,8767.29,4037.03,248.36,694.41,66.65,398.33,5444.78,4730.26,3322.51,37.9,15.61,16.96,81,0,0,None
RDK-0009410,2022-04-04,2022,4,Q2,Monday,Prairies,Prairies BU,Regina,RTE-0047,Organics,Office & Commercial,1,1,106,106,0,200.4,100.3,12.5,189.9,45.27,65.02,6891.77,2539.03,161.77,564.53,62.2,316.78,3644.31,4352.74,3247.46,47.12,12.63,12.63,0,1,0,None
RDK-0009411,2023-10-03,2023,10,Q4,Tuesday,BC,BC BU,Burnaby,RTE-0071,General Waste,Office & Commercial,1,1,157,156,1,315.6,156.4,18.81,294.7,52.4,44.36,6920.88,4061.02,206.93,892.47,124.41,332.17,5617.0,2859.86,1303.88,18.84,19.09,19.42,20,0,0,None
RDK-0009412,2022-03-03,2022,3,Q1,Thursday,BC,BC BU,Surrey,RTE-0041,General Waste,Restaurant & Food Service,1,1,158,158,0,383.6,267.4,20.75,265.3,48.22,37.73,5960.9,3399.84,391.39,982.42,94.67,305.18,5173.5,2561.06,787.4,13.21,22.17,22.74,34,0,0,None
